permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,primary_category,funding_total_usd_clean,market_share,industry_hhi,clustering_coefficient,degree_centrality,weak_tie_ratio,num_investors,working_capital,breakout_velocity
/organization/sparus-software,Sparus Software,http://www.sparus-software.com,Software,5420000,acquired,FRA,A8,Paris,Paris,2,2003-01-01,2005-04-08,2007-04-16,1,Unknown,5420000.0,2.5405614557580486e-05,0.0014423226788110742,0.039952428736016656,86.0,0.06928406466512702,5.0,15.505606557917657,93.88753294120612
/organization/sparva,Sparva,http://Sparva.com,Education|Software,-,operating,USA,AL,AL - Other,Ozark,1,2014-12-05,2015-01-07,2015-01-07,1,Software,0.0,0.0,0.016038692107825596,0.0,0.0,0.0,0.0,0.0,0.0
/organization/sparxent,Sparxent,http://www.sparxent.com,Enterprise Software,24425000,operating,USA,UT,Salt Lake City,Salt Lake City,2,2008-01-01,2009-07-01,2009-07-10,1,Unknown,24425000.0,0.00011448932390570172,0.0014423226788110742,0.0,0.0,0.0,0.0,17.011117796834778,0.0
/organization/spaseebo,Spaseebo,http://spaseebo.ru/,Consumer Goods|E-Commerce|Online Shopping,200000,closed,RUS,48,Moscow,Moscow,1,,2013-09-01,2013-09-01,0,E-Commerce,200000.0,1.0871937971563678e-05,0.08048398670297363,0.0,0.0,0.0,0.0,12.206077645517674,0.0
/organization/spatial-information-solutions,Spatial Information Solutions,http://spatialis.com,Software,200000,operating,USA,MS,Tupelo,Starkville,1,,2010-01-15,2010-01-15,1,Unknown,200000.0,9.374765519402393e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,12.206077645517674,0.0
/organization/spatial-photonics,Spatial Photonics,http://www.sp-incorp.com,Hardware + Software,47489278,acquired,USA,CA,SF Bay Area,Sunnyvale,3,2004-01-01,2007-08-31,2010-03-25,1,Unknown,47489278.0,0.00022260042296785732,0.0014423226788110742,0.698517114505519,1253.0,0.003988831272437176,4.0,17.676014538266447,6.161916731544005
/organization/spawn-labs,Spawn Labs,http://www.spawnlabs.com,Enterprise Software|Entertainment|Games|Meeting Software|Video|Video Games,1000000,acquired,USA,TX,Austin,Austin,1,2004-12-17,2009-08-24,2009-08-24,1,Entertainment,1000000.0,0.0003826176725766334,0.44607972781022986,0.008362136247073252,6.0,0.3225806451612903,1.0,13.815511557963774,9.77157360840991
/organization/spaziodati,SpazioDati,http://spaziodati.eu,Analytics|Big Data|Business Intelligence|Developer APIs|Lead Generation|Machine Learning|Marketplaces|Semantic Web|Text Analytics,1800000,operating,ITA,17,Trento,Trento,2,2012-03-01,2012-11-09,2014-04-01,1,Big Data,1800000.0,0.0003933724627951299,0.19888614678042676,0.0,0.0,10.0,3.0,14.403297778421795,689.5286260204704
/organization/spd-control-systems,SPD Control Systems,http://spdcontrolsystems.com,Hardware + Software,195000,operating,USA,NY,Long Island,Stony Brook,1,2005-01-01,2011-03-03,2011-03-03,1,Unknown,195000.0,9.140396381417333e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,12.180759965737863,0.0
/organization/speak-with-me,Speak With Me,http://www.speakwithme.com,Automotive|Customer Service|Hardware + Software|Mobile,2400000,operating,USA,CA,SF Bay Area,Mountain View,1,2005-07-26,2007-01-01,2007-01-01,1,Customer Service,2400000.0,0.0004858040964209178,0.7402081485449707,0.0014670414468549566,10.0,1.596638655462185,18.0,14.690979711984754,31.266237430583583
/organization/speakeasy-3,Speakeasy,http://www.speakeasy.co/,Apps|Software|Technology,5000000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-02-01,2015-05-19,2015-05-19,1,Software,5000000.0,0.0003381083620085215,0.016038692107825596,0.37629613111829635,405.0,0.007401924500370097,2.0,15.424948670398354,4.384794175052252
/organization/speakglobal-ltd,SpeakGlobal,http://www.kaiwabox.com,Artificial Intelligence|EdTech|Education|Language Learning|Software|Technology,150000,operating,JPN,22,JPN - Other,Kobe,1,2011-12-01,2010-12-01,2010-12-01,1,EdTech,150000.0,0.0005046841205683722,0.11717778269749253,0.0,0.0,0.0,0.0,11.918397239722838,0.0
/organization/spearfysh,SpearFysh,http://www.spearfysh.com,Analytics|Big Data|Sales and Marketing|Software,3430000,operating,USA,OH,Cleveland,Twinsburg,2,2011-05-09,2011-10-27,2013-09-10,1,Big Data,3430000.0,0.000749593081881831,0.19888614678042676,0.06689708997658601,48.0,0.04149377593360996,1.0,15.04807111068727,2.989194355508093
/organization/special-network-services,Special Network Services,,Algorithms|Social Commerce|Web Design,3207946,operating,GBR,H9,London,London,1,,2012-03-14,2012-03-14,1,Social Commerce,3207946.0,0.01847458880044664,0.19348513625104694,0.4543427360909801,326.0,0.0061312078479460455,1.0,14.981141726635059,0.4513965757784643
/organization/specialized-health-products-international,Specialized Health Products International,,Biotechnology|Medical Devices,5000000,acquired,USA,UT,Salt Lake City,Bountiful,1,1990-01-01,2002-09-26,2002-09-26,1,Medical Devices,5000000.0,0.020249357390693078,0.16999897436173336,0.006968446872561044,5.0,0.3846153846153846,1.0,15.424948670398354,32.95947983356441
/organization/specialized-pharmaceuticalss,Specialized Pharmaceuticalss,,Biotechnology,623649,operating,USA,PA,PA - Other,Smithton,1,,2009-03-26,2009-03-26,1,Unknown,623649.0,2.9232815707048914e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.343344592553855,0.0
/organization/specialized-vascular-technologies,Specialized Vascular Technologies,,Biotechnology,90249,operating,USA,CA,SF Bay Area,Fremont,1,2007-01-01,2010-09-02,2010-09-02,1,Unknown,90249.0,4.230316066802733e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.410338876195127,0.0
/organization/specialneedsware,SpecialNeedsWare,http://specialneedsware.com,Computers|EdTech|Internet|Software,3000000,operating,USA,NY,New York City,New York,1,2011-01-01,2015-01-26,2015-01-26,1,EdTech,3000000.0,0.010093682411367443,0.11717778269749253,0.0,0.0,0.0,0.0,14.914123179965662,0.0
/organization/specialty-surgery-of-secaucus,Specialty Surgery of Secaucus,http://secaucussurgicalcenter.com,Biotechnology,2175000,operating,USA,NJ,Newark,Secaucus,1,2010-01-01,2010-07-09,2010-07-09,1,Unknown,2175000.0,1.0195057502350102e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.59253968227493,0.0
/organization/specpage,Specpage,http://home.specpage.com,Software,588000,operating,USA,RI,Providence,Warwick,2,2004-01-01,2009-09-30,2011-07-22,1,Unknown,588000.0,2.7561810627043033e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.28448392755959,0.0
/organization/spectatorapp,"Spectator Sports, Inc.",http://www.teamspectator.com,Entertainment|Mobile|Sports,20000,operating,,,,,1,2014-03-01,2015-05-01,2015-05-01,1,Mobile,20000.0,1.141419206136248e-06,0.12278296107089119,0.03437767123796782,37.0,0.08042895442359249,2.0,9.90353755128617,5.998745350463107
/organization/spectra-health,Spectra Health,http://www.spectrahealth.us,Communications Infrastructure|Health and Wellness|Health Care|Health Care Information Technology|Information Services|Personalization|Software Compliance,500000,operating,USA,CA,SF Bay Area,San Francisco,1,2014-11-01,2014-11-01,2014-11-01,1,Health and Wellness,500000.0,0.00011791241211342186,0.09424886675581376,0.0,0.0,0.0,0.0,13.122365377402328,0.0
/organization/spectrafluidics,SpectraFluidics,http://www.spectrafluidics.com,Hardware + Software,2502820,closed,USA,CA,Santa Barbara,Goleta,5,,2009-10-01,2012-01-18,0,Unknown,2502820.0,1.1731675318635348e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,14.73292905367367,0.0
/organization/spectral-diagnostics,Spectral Diagnostics,http://spectraldx.com,Biotechnology|Diagnostics|Health Diagnostics|Medical Devices|Technology,13200000,ipo,CAN,ON,Toronto,Toronto,1,,2014-07-25,2014-07-25,1,Diagnostics,13200000.0,0.024779716021300614,0.17957385989047386,0.0,0.0,0.0,0.0,16.395727463314174,0.0
/organization/spectral-genomics,Spectral Genomics,http://www.spectralgenomics.com,Biotechnology|Medical|Technology,9300000,operating,USA,TX,Houston,Houston,1,,2004-03-15,2004-03-15,1,Medical,9300000.0,0.005510841586449841,0.06844166745789262,0.025086408741219757,54.0,0.10989010989010989,5.0,16.04552506565036,22.478417018038762
/organization/spectralcast,SpectralCast,http://www.spectralcast.com,Consumer Electronics|Mobile Devices,1200000,operating,USA,CA,San Diego,San Diego,1,2014-02-20,2014-02-20,2014-02-20,1,Mobile Devices,1200000.0,0.0029295287933497937,0.34326695617911546,0.0,0.0,0.0,0.0,13.997832948091215,0.0
/organization/spectrarep,SpectraRep,http://spectrarep.com,Software,500000,operating,USA,VA,"Washington, D.C.",Chantilly,1,1999-01-01,2011-11-23,2011-11-23,1,Unknown,500000.0,2.3436913798505984e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,13.122365377402328,0.0
/organization/spectrascience,SpectraScience,http://spectrascience.com,Biotechnology,5893231,operating,USA,CA,San Diego,San Diego,5,1983-01-01,2009-05-19,2014-01-09,1,Unknown,5893231.0,2.762382938833664e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,15.589315131787698,0.0
/organization/spectrocoin,SpectroCoin,http://spectrocoin.com,B2B|Business Services|Finance|Information Technology|Retail|Web Development,110000,operating,LTU,65,Vilnius,Vilnius,1,2013-02-01,2013-08-15,2013-08-15,1,Business Services,110000.0,0.0002449937312785813,0.27316701082252254,0.0,0.0,0.0,0.0,11.608244735642321,0.0
/organization/spectropath,Spectropath,http://spectropath.com,Biotechnology,1927920,operating,USA,GA,Atlanta,Atlanta,1,2010-01-01,2014-01-14,2014-01-14,1,Unknown,1927920.0,9.03689897008313e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,14.47195277820939,0.0
/organization/spectrum-bridge,Spectrum Bridge,http://www.spectrumbridge.com,Web Hosting,25371206,operating,USA,FL,Orlando,Lake Mary,5,2007-03-01,2008-09-05,2014-02-19,1,Unknown,25371206.0,0.00011892455359722755,0.0014423226788110742,0.08692492246957628,842.0,0.03196401089144074,26.0,17.049125506320788,47.6265570086337
/organization/spectrum-k12-school-solutions,Spectrum K12 School Solutions,http://www.spectrumk12.com,Software,13100000,acquired,USA,MD,Baltimore,Towson,2,1996-01-01,2007-09-11,2008-10-01,1,Unknown,13100000.0,6.140471415208568e-05,0.0014423226788110742,0.05481844873081355,177.0,0.0505902192242833,8.0,16.388122864507256,72.4572057319448
/organization/spectrum-mobile,Spectrum Mobile,,Data Mining|Financial Services|Mobile,650000,operating,,,,,1,,2010-09-24,2010-09-24,1,Financial Services,650000.0,0.0013356678698027208,0.13748038214123193,0.0,0.0,0.0,0.0,13.384729180332174,0.0
/organization/spectrum-networks,Spectrum Networks,http://www.spectrumnet.us,Web Hosting,1911478,acquired,USA,WA,Seattle,Seattle,2,2007-01-01,2010-02-19,2011-05-26,1,Unknown,1911478.0,8.959829022748123e-06,0.0014423226788110742,0.0,0.0,0.0,0.0,14.463387845921714,0.0
/organization/spectrumdna,SpectrumDNA,http://www.spectrumdna.com,Apps|Blogging Platforms|Curated Web|Digital Media|SEO|Web Tools,150000,operating,USA,UT,Salt Lake City,Park City,1,2006-01-01,2009-10-23,2009-10-23,1,Blogging Platforms,150000.0,0.0014667149000750605,0.3585064960330721,0.0,0.0,0.0,0.0,11.918397239722838,0.0
/organization/speechcycle,SpeechCycle,http://www.speechcycle.com,Enterprise Software,10000000,operating,USA,NY,New York City,New York,1,,2007-03-06,2007-03-06,1,Unknown,10000000.0,4.687382759701197e-05,0.0014423226788110742,0.01114951499609767,8.0,0.24390243902439027,1.0,16.118095750958314,343.5703551139386
/organization/speecheo,Speecheo,http://speecheo.com,EdTech|Education|Events|Mobile|Training,-,operating,FRA,A8,Paris,Paris,1,2013-11-10,2013-09-04,2013-09-04,1,Education,0.0,0.0,0.05425620539485939,0.19929758055524585,143.0,0.013966480446927375,1.0,0.0,0.0
/organization/speechvive,SpeechVive,http://speechvive.com,Hardware + Software,700000,operating,USA,IN,IN - Other,Lafayette,1,,2014-04-02,2014-04-02,1,Unknown,700000.0,3.2811679317908377e-06,0.0014423226788110742,0.0013936893745122088,1.0,1.6666666666666667,1.0,13.45883704259595,1960.388262125466
/organization/speed-dating-by-chantilly-lace,Speed Dating by Chantilly Lace,,Networking|Web Hosting,-,operating,USA,MI,MI - Other,Michigan Center,1,2010-08-11,2010-08-12,2010-08-12,1,Web Hosting,0.0,0.0,0.09357984281318017,0.0,0.0,0.0,0.0,0.0,0.0
/organization/speeddate,SpeedDate,http://www.speeddate.com,Curated Web|Online Dating,11600000,operating,USA,CA,SF Bay Area,San Mateo,3,2007-03-01,2007-01-01,2011-11-21,1,Online Dating,11600000.0,0.12773150942427852,0.22083663016918526,0.21416360055004274,461.0,0.012998266897746968,5.0,16.266515742283485,0.9159573719285231
/organization/speedelo,SPEEDELO,http://www.speedelo.com,E-Commerce,40000,operating,CHL,12,Santiago,Santiago,1,2012-01-01,2012-10-05,2012-10-05,1,Unknown,40000.0,1.8749531038804785e-07,0.0014423226788110742,0.49894079607537073,358.0,0.005583472920156337,1.0,10.596659732783579,5.170817527430184
/organization/speedera-networks,Speedera Networks,,Web Hosting,6500000,acquired,USA,CA,SF Bay Area,Santa Clara,1,1999-01-01,2002-11-19,2002-11-19,1,Unknown,6500000.0,3.0467987938057776e-05,0.0014423226788110742,0.2578325342847586,185.0,0.010799136069114472,1.0,15.687312888712007,14.805510314587355
/organization/speedment,Speedment,http://www.speedment.com,Databases|Developer Tools|Enterprise Software|Software,-,operating,USA,CA,SF Bay Area,Palo Alto,1,2010-01-01,2010-11-01,2010-11-01,1,Developer Tools,0.0,0.0,0.2052036646192515,0.016724272494146503,18.0,0.1639344262295082,2.0,0.0,0.0
/organization/speedtax,SpeedTax,http://www.speedtax.com,Software,-,acquired,USA,CA,Los Angeles,Laguna Hills,1,,2010-01-06,2010-01-06,1,Unknown,0.0,0.0,0.0014423226788110742,0.0,0.0,0.0,0.0,0.0,0.0
/organization/speek,Speek,http://www.speek.com,Mobile|Software,7950000,acquired,USA,VA,"Washington, D.C.",Ashburn,5,2012-01-01,2012-06-17,2014-03-03,1,Software,7950000.0,0.0005375922955935492,0.016038692107825596,0.11013545301023309,3240.0,0.025244750938981587,81.0,15.88868261241667,15.40422359302904
/organization/speexx,Speexx,http://www.speexx.com,Corporate Training|Education|English-Speaking|Language Learning|Mobile|Software,5000000,operating,DEU,2,Munich,Munich,1,1994-07-01,2015-06-05,2015-06-05,1,Education,5000000.0,0.009221798844120298,0.05425620539485939,0.07525922622365927,81.0,0.03690036900369004,2.0,15.424948670398354,8.858075174265009
/organization/spendcrowd,SpendCrowd,http://www.spendcrowd.com,Curated Web,50000,operating,SGP,,Singapore,Singapore,1,2011-01-01,2010-01-01,2010-01-01,1,Unknown,50000.0,2.3436913798505982e-07,0.0014423226788110742,0.01765339874382131,19.0,0.15544041450777205,2.0,10.819798284210286,146.9836131524723
/organization/spendji,Spendji,http://www.spendji.com,Career Planning|Collaboration|Curated Web|Events|Finance|Private Social Networking|Productivity Software|Project Management|Small and Medium Businesses,300000,closed,USA,MI,Detroit,Royal Oak,1,2007-01-01,2008-01-01,2008-01-01,0,Collaboration,300000.0,0.0004201169056189411,0.1054493695116237,0.0,0.0,0.0,0.0,12.611541086966115,0.0
/organization/spendsmart-payments-company,SpendSmart Payments Company,http://spendsmartcard.com,E-Commerce,12200000,closed,USA,IA,Des Moines,Clive,1,,2014-03-25,2014-03-25,0,Unknown,12200000.0,5.71860696683546e-05,0.0014423226788110742,0.0,0.0,0.0,0.0,16.316946591670696,0.0
/organization/spent,Relify,http://www.relify.com,Big Data|Loyalty Programs|Software,-,operating,USA,SC,,,1,2012-04-03,2012-08-15,2012-08-15,1,Loyalty Programs,0.0,0.0,0.24215965133258244,0.03066116623926859,22.0,0.0900900900900901,1.0,0.0,0.0
/organization/spero-therapeutics,Spero Therapeutics,http://sperotherapeutics.com/,Biotechnology,33000000,operating,USA,MA,Boston,Cambridge,3,2013-01-01,2010-01-01,2015-06-08,1,Unknown,33000000.0,0.00015468363107013947,0.0014423226788110742,0.07933308747223342,370.0,0.03501211957985457,12.0,17.312018149733785,52.97267579680531
/organization/spf-solutions,SPF Solutions,http://www.spfsolutions.biz/,Software,130000,operating,USA,CO,Denver,Centennial,2,2013-08-13,2014-12-03,2015-02-12,1,Unknown,130000.0,6.093597587611555e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,11.775297421715827,0.0
/organization/sphera-corporation,Sphera Corporation,,Software,7000000,acquired,,,,,2,,2002-11-20,2005-07-05,1,Unknown,7000000.0,3.281167931790838e-05,0.0014423226788110742,0.03889057016495973,293.0,0.0711623178583531,20.0,15.76142084987672,98.02373800340544
/organization/sphere,Surphace,http://surphace.com,Curated Web,3500000,acquired,USA,NY,New York City,New York,2,2005-06-01,2005-04-01,2006-05-01,1,Unknown,3500000.0,1.640583965895419e-05,0.0014423226788110742,0.09058980934329357,390.0,0.03067484662576687,11.0,15.068273812173887,40.395381346780944
/organization/sphere-1,"Sphere (Spherical, Inc.)",http://theSphere.com,Mobile|Photography|Publishing,2275000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-07-09,2012-12-28,2013-10-01,1,Photography,2275000.0,0.017716482331145804,0.08665424293379598,0.06351241578134208,319.0,0.04369538077403246,13.0,14.637491049927531,6.617306448110798
/organization/sphere-3d,Sphere 3d,http://sphere3d.com,Hardware|Information Technology|Software,7531040,operating,CAN,ON,Toronto,Toronto,4,2009-01-01,2013-11-18,2015-08-28,1,Information Technology,7531040.0,0.00023577493123602794,0.887200873644656,0.0,0.0,0.0,0.0,15.834543837232792,0.0
/organization/sphere-fluidics,Sphere Fluidics,http://www.spherefluidics.com,Biotechnology,4858520,operating,GBR,C3,London,Cambridge,2,2010-02-24,2013-02-19,2014-06-24,1,Unknown,4858520.0,2.2773742885663457e-05,0.0014423226788110742,0.02276359311703274,49.0,0.12096774193548389,5.0,15.396244628573994,162.7684342842216
/organization/sphere-medical-holding,Sphere Medical Holding,http://www.spheremedical.com,Hardware + Software,65864387,operating,GBR,C3,London,Cambridge,5,,2006-04-04,2015-04-30,1,Unknown,65864387.0,0.0003087315921020876,0.0014423226788110742,0.050969211410732206,384.0,0.05439005439005439,20.0,18.003108458869807,85.57616104300607
/organization/spheremall,SphereMall,http://www.spheremall.com,E-Commerce,189686,operating,NLD,6,Eindhoven,Eindhoven,1,2014-10-01,2014-10-01,2014-10-01,1,Unknown,189686.0,8.891308861566812e-07,0.0014423226788110742,0.0,0.0,0.0,0.0,12.153130624318148,0.0
/organization/spherics-pharmaceuticals-inc,Spherics,,Biotechnology,36400000,operating,USA,MA,New Bedford,Mansfield,2,1997-01-01,2002-08-16,2005-05-13,1,Unknown,36400000.0,0.00017062073245312356,0.0014423226788110742,0.020905340617683132,60.0,0.13157894736842105,7.0,17.410079360079497,200.20410017295205
/organization/sphynkx-therapeutics,SphynKx Therapeutics,http://www.sphynkx.com,Biotechnology,50000,operating,USA,VA,"Washington, D.C.",Charlottesville,1,,2012-01-18,2012-01-18,1,Unknown,50000.0,2.3436913798505982e-07,0.0014423226788110742,0.09755825621585461,70.0,0.02849002849002849,1.0,10.819798284210286,26.940016465742783
/organization/spi-lasers,SPI Lasers,http://www.spilasers.com,Hardware + Software,3440000,operating,GBR,M4,London,Southampton,1,,2006-11-30,2006-11-30,1,Unknown,3440000.0,1.6124596693372115e-05,0.0014423226788110742,0.006968446872561044,5.0,0.3846153846153846,1.0,15.050982320047213,505.9147094832504
/organization/spice-i2i-ltd,Spice i2i Ltd,http://www.spicei2i.com/,Internet|Mobile,-,operating,SGP,,Singapore,Singapore,1,,2005-09-15,2005-09-15,1,Mobile,0.0,0.0,0.12278296107089119,0.16863641431597726,121.0,0.0165016501650165,1.0,0.0,0.0
/organization/spice-online-retail,Spice Online Retail,http://www.saholic.com,Consumer Electronics|E-Commerce|Mobile|Tablets,-,operating,IND,36,New Delhi,Noida,3,2010-01-01,2010-01-01,2010-01-01,1,E-Commerce,0.0,0.0,0.08048398670297363,0.0,0.0,10.0,2.0,0.0,0.0
